 Increment           1
  5.0656507E-03 -0.4484340       1.722503       16854.00    
  5.0657219E-03 -0.4484340       1.727784       16977.00    
  5.0658192E-03 -0.4484340       1.734997       16977.00    
  5.0658905E-03 -0.4484340       1.740277       17100.00    
  5.0659878E-03 -0.4484340       1.747491       17100.00    
  5.0660591E-03 -0.4484340       1.752771       17223.00    
  5.0661564E-03 -0.4484340       1.759985       17223.00    
  5.0662281E-03 -0.4484340       1.765265       17346.00    
  5.0663268E-03 -0.4484340       1.772478       17346.00    
  5.0663971E-03 -0.4484340       1.777759       17469.00    
  5.0664907E-03 -0.4484340       1.784972       17469.00    
  5.0665531E-03 -0.4484340       1.790253       17592.00    
  5.0666295E-03 -0.4484340       1.797466       17592.00    
  5.0666942E-03 -0.4484340       1.802746       17715.00    
  5.0667939E-03 -0.4484340       1.809960       17715.00    
  5.0668665E-03 -0.4484340       1.815240       17838.00    
  5.0669643E-03 -0.4484340       1.822453       17838.00    
  5.0670360E-03 -0.4484340       1.827734       17961.00    
  5.0671329E-03 -0.4484340       1.834947       17961.00    
  5.0672041E-03 -0.4484340       1.840227       18084.00    
  5.0673014E-03 -0.4484340       1.847441       18084.00    
  5.0673727E-03 -0.4484340       1.852721       18207.00    
  5.0674705E-03 -0.4484340       1.859934       18207.00    
  5.0675417E-03 -0.4484340       1.865214       18330.00    
  5.0676391E-03 -0.4484340       1.872428       18330.00    
  5.0677103E-03 -0.4484340       1.877708       18453.00    
  5.0678076E-03 -0.4484340       1.884921       18453.00    
  5.0678789E-03 -0.4484340       1.890201       18576.00    
  5.0679762E-03 -0.4484340       1.897414       18576.00    
  5.0680479E-03 -0.4484340       1.902695       18699.00    
  5.0681452E-03 -0.4484340       1.909908       18699.00    
  5.0682165E-03 -0.4484340       1.915188       18822.00    
  5.0683138E-03 -0.4484340       1.922401       18822.00    
  5.0683850E-03 -0.4484340       1.927681       18945.00    
  5.0684824E-03 -0.4484340       1.934894       18945.00    
  5.0685536E-03 -0.4484340       1.940175       19068.00    
  5.0686514E-03 -0.4484340       1.947388       19068.00    
  5.0687226E-03 -0.4484340       1.952668       19191.00    
  5.0688195E-03 -0.4484340       1.959881       19191.00    
  5.0688903E-03 -0.4484340       1.965161       19314.00    
  5.0689871E-03 -0.4484340       1.972374       19314.00    
  5.0690612E-03 -0.4484340       1.977654       19437.00    
  5.0691664E-03 -0.4484340       1.984867       19437.00    
  5.0692228E-03 -0.4484340       1.990147       19560.00    
  5.0692717E-03 -0.4484340       1.997360       19560.00    
 Increment           5
  5.0930963E-03 -0.4484339      3.5582439E-03   3.000000    
  5.0927945E-03 -0.4484339      1.0716967E-02   3.000000    
  5.0927345E-03 -0.4484339      1.5978808E-02   126.0000    
  5.0928714E-03 -0.4484339      2.3195697E-02   126.0000    
  5.0929729E-03 -0.4484339      2.8478796E-02   249.0000    
  5.0931135E-03 -0.4484339      3.5695598E-02   249.0000    
  5.0932174E-03 -0.4484339      4.0978640E-02   372.0000    
  5.0933599E-03 -0.4484339      4.8195384E-02   372.0000    
  5.0934642E-03 -0.4484339      5.3478394E-02   495.0000    
  5.0936062E-03 -0.4484339      6.0695101E-02   495.0000    
  5.0937100E-03 -0.4484339      6.5978087E-02   618.0000    
  5.0938516E-03 -0.4484339      7.3194757E-02   618.0000    
  5.0939559E-03 -0.4484339      7.8477710E-02   741.0000    
  5.0940979E-03 -0.4484339      8.5694335E-02   741.0000    
  5.0942018E-03 -0.4484339      9.0977266E-02   864.0000    
  5.0943438E-03 -0.4484339      9.8193862E-02   864.0000    
  5.0944476E-03 -0.4484339      0.1034768       987.0000    
  5.0945897E-03 -0.4484339      0.1106933       987.0000    
  5.0946935E-03 -0.4484339      0.1159762       1110.000    
  5.0948355E-03 -0.4484339      0.1231927       1110.000    
  5.0949394E-03 -0.4484339      0.1284755       1233.000    
  5.0950814E-03 -0.4484339      0.1356920       1233.000    
  5.0951852E-03 -0.4484339      0.1409748       1356.000    
  5.0953273E-03 -0.4484339      0.1481913       1356.000    
  5.0954311E-03 -0.4484339      0.1534741       1479.000    
  5.0955731E-03 -0.4484339      0.1606905       1479.000    
  5.0956770E-03 -0.4484339      0.1659732       1602.000    
  5.0958190E-03 -0.4484339      0.1731896       1602.000    
  5.0959229E-03 -0.4484339      0.1784723       1725.000    
  5.0960649E-03 -0.4484339      0.1856887       1725.000    
  5.0961687E-03 -0.4484339      0.1909714       1848.000    
  5.0963107E-03 -0.4484339      0.1981876       1848.000    
  5.0964146E-03 -0.4484339      0.2034703       1971.000    
  5.0965566E-03 -0.4484339      0.2106866       1971.000    
  5.0966605E-03 -0.4484339      0.2159692       2094.000    
  5.0968025E-03 -0.4484339      0.2231854       2094.000    
  5.0969063E-03 -0.4484339      0.2284681       2217.000    
  5.0970484E-03 -0.4484339      0.2356842       2217.000    
  5.0971522E-03 -0.4484339      0.2409668       2340.000    
  5.0972942E-03 -0.4484339      0.2481830       2340.000    
  5.0973981E-03 -0.4484339      0.2534655       2463.000    
  5.0975401E-03 -0.4484339      0.2606816       2463.000    
  5.0976439E-03 -0.4484339      0.2659642       2586.000    
  5.0977860E-03 -0.4484339      0.2731802       2586.000    
  5.0978898E-03 -0.4484339      0.2784627       2709.000    
  5.0980318E-03 -0.4484339      0.2856788       2709.000    
  5.0981357E-03 -0.4484339      0.2909612       2832.000    
  5.0982777E-03 -0.4484339      0.2981772       2832.000    
  5.0983815E-03 -0.4484339      0.3034597       2955.000    
  5.0985236E-03 -0.4484339      0.3106756       2955.000    
  5.0986274E-03 -0.4484339      0.3159581       3078.000    
  5.0987694E-03 -0.4484339      0.3231740       3078.000    
  5.0988733E-03 -0.4484339      0.3284564       3201.000    
  5.0990153E-03 -0.4484339      0.3356722       3201.000    
  5.0991192E-03 -0.4484339      0.3409546       3324.000    
  5.0992612E-03 -0.4484339      0.3481704       3324.000    
  5.0993650E-03 -0.4484339      0.3534528       3447.000    
  5.0995070E-03 -0.4484339      0.3606686       3447.000    
  5.0996109E-03 -0.4484339      0.3659509       3570.000    
  5.0997529E-03 -0.4484339      0.3731667       3570.000    
  5.0998572E-03 -0.4484339      0.3784489       3693.000    
  5.0999988E-03 -0.4484339      0.3856646       3693.000    
  5.1001031E-03 -0.4484339      0.3909469       3816.000    
  5.1002447E-03 -0.4484339      0.3981626       3816.000    
  5.1003490E-03 -0.4484339      0.4034449       3939.000    
  5.1004905E-03 -0.4484339      0.4106605       3939.000    
  5.1005948E-03 -0.4484339      0.4159427       4062.000    
  5.1007364E-03 -0.4484339      0.4231583       4062.000    
  5.1008407E-03 -0.4484339      0.4284405       4185.000    
  5.1009823E-03 -0.4484339      0.4356560       4185.000    
  5.1010866E-03 -0.4484339      0.4409382       4308.000    
  5.1012281E-03 -0.4484339      0.4481537       4308.000    
  5.1013324E-03 -0.4484339      0.4534358       4431.000    
  5.1014740E-03 -0.4484339      0.4606513       4431.000    
  5.1015783E-03 -0.4484339      0.4659334       4554.000    
  5.1017199E-03 -0.4484339      0.4731489       4554.000    
  5.1018242E-03 -0.4484339      0.4784310       4677.000    
  5.1019657E-03 -0.4484339      0.4856464       4677.000    
  5.1020700E-03 -0.4484339      0.4909284       4800.000    
  5.1022116E-03 -0.4484339      0.4981438       4800.000    
  5.1023159E-03 -0.4484339      0.5034258       4923.000    
  5.1024575E-03 -0.4484339      0.5106411       4923.000    
  5.1025618E-03 -0.4484339      0.5159231       5046.000    
  5.1027033E-03 -0.4484339      0.5231384       5046.000    
  5.1028077E-03 -0.4484339      0.5284204       5169.000    
  5.1029492E-03 -0.4484339      0.5356357       5169.000    
  5.1030535E-03 -0.4484339      0.5409176       5292.000    
  5.1031951E-03 -0.4484339      0.5481328       5292.000    
  5.1032994E-03 -0.4484339      0.5534147       5415.000    
  5.1034410E-03 -0.4484339      0.5606299       5415.000    
  5.1035453E-03 -0.4484339      0.5659118       5538.000    
  5.1036868E-03 -0.4484339      0.5731269       5538.000    
  5.1037911E-03 -0.4484339      0.5784087       5661.000    
  5.1039327E-03 -0.4484339      0.5856239       5661.000    
  5.1040370E-03 -0.4484339      0.5909057       5784.000    
  5.1041786E-03 -0.4484339      0.5981207       5784.000    
  5.1042829E-03 -0.4484339      0.6034026       5907.000    
  5.1044244E-03 -0.4484339      0.6106176       5907.000    
  5.1045287E-03 -0.4484339      0.6158994       6030.000    
  5.1046703E-03 -0.4484339      0.6231143       6030.000    
  5.1047746E-03 -0.4484339      0.6283961       6153.000    
  5.1049162E-03 -0.4484339      0.6356111       6153.000    
  5.1050205E-03 -0.4484339      0.6408927       6276.000    
  5.1051620E-03 -0.4484339      0.6481076       6276.000    
  5.1052663E-03 -0.4484339      0.6533893       6399.000    
  5.1054079E-03 -0.4484339      0.6606042       6399.000    
  5.1055122E-03 -0.4484339      0.6658859       6522.000    
  5.1056538E-03 -0.4484339      0.6731008       6522.000    
  5.1057581E-03 -0.4484339      0.6783824       6645.000    
  5.1058996E-03 -0.4484339      0.6855972       6645.000    
  5.1060040E-03 -0.4484339      0.6908787       6768.000    
  5.1061455E-03 -0.4484339      0.6980935       6768.000    
  5.1062494E-03 -0.4484339      0.7033751       6891.000    
  5.1063914E-03 -0.4484339      0.7105898       6891.000    
  5.1064952E-03 -0.4484339      0.7158714       7014.000    
  5.1066373E-03 -0.4484339      0.7230861       7014.000    
  5.1067411E-03 -0.4484339      0.7283676       7137.000    
  5.1068831E-03 -0.4484339      0.7355823       7137.000    
  5.1069870E-03 -0.4484339      0.7408637       7260.000    
  5.1071290E-03 -0.4484339      0.7480784       7260.000    
  5.1072328E-03 -0.4484339      0.7533599       7383.000    
  5.1073749E-03 -0.4484339      0.7605744       7383.000    
  5.1074787E-03 -0.4484339      0.7658558       7506.000    
  5.1076207E-03 -0.4484339      0.7730704       7506.000    
  5.1077246E-03 -0.4484339      0.7783518       7629.000    
  5.1078666E-03 -0.4484339      0.7855663       7629.000    
  5.1079704E-03 -0.4484339      0.7908477       7752.000    
  5.1081125E-03 -0.4484339      0.7980621       7752.000    
  5.1082163E-03 -0.4484339      0.8033435       7875.000    
  5.1083583E-03 -0.4484339      0.8105580       7875.000    
  5.1084622E-03 -0.4484339      0.8158392       7998.000    
  5.1086042E-03 -0.4484339      0.8230537       7998.000    
  5.1087081E-03 -0.4484339      0.8283349       8121.000    
  5.1088501E-03 -0.4484339      0.8355493       8121.000    
  5.1089539E-03 -0.4484339      0.8408306       8244.000    
  5.1090959E-03 -0.4484339      0.8480449       8244.000    
  5.1091998E-03 -0.4484339      0.8533261       8367.000    
  5.1093418E-03 -0.4484339      0.8605404       8367.000    
  5.1094457E-03 -0.4484339      0.8658216       8490.000    
  5.1095877E-03 -0.4484339      0.8730358       8490.000    
  5.1096915E-03 -0.4484339      0.8783171       8613.000    
  5.1098336E-03 -0.4484339      0.8855312       8613.000    
  5.1099374E-03 -0.4484339      0.8908124       8736.000    
  5.1100794E-03 -0.4484339      0.8980265       8736.000    
  5.1101833E-03 -0.4484339      0.9033077       8859.000    
  5.1103253E-03 -0.4484339      0.9105219       8859.000    
  5.1104291E-03 -0.4484339      0.9158030       8982.000    
  5.1105712E-03 -0.4484339      0.9230170       8982.000    
  5.1106750E-03 -0.4484339      0.9282981       9105.000    
  5.1108170E-03 -0.4484339      0.9355121       9105.000    
  5.1109209E-03 -0.4484339      0.9407932       9228.000    
  5.1110629E-03 -0.4484339      0.9480072       9228.000    
  5.1111667E-03 -0.4484339      0.9532882       9351.000    
  5.1113088E-03 -0.4484339      0.9605022       9351.000    
  5.1114126E-03 -0.4484339      0.9657832       9474.000    
  5.1115546E-03 -0.4484339      0.9729971       9474.000    
  5.1116585E-03 -0.4484339      0.9782781       9597.000    
  5.1118005E-03 -0.4484339      0.9854921       9597.000    
  5.1119043E-03 -0.4484339      0.9907730       9720.000    
  5.1120459E-03 -0.4484339      0.9979868       9720.000    
  5.1121502E-03 -0.4484339       1.003268       9843.000    
  5.1122918E-03 -0.4484339       1.010482       9843.000    
  5.1123961E-03 -0.4484339       1.015762       9966.000    
  5.1125376E-03 -0.4484339       1.022976       9966.000    
  5.1126420E-03 -0.4484339       1.028257       10089.00    
  5.1127835E-03 -0.4484339       1.035471       10089.00    
  5.1128874E-03 -0.4484339       1.040752       10212.00    
  5.1130294E-03 -0.4484339       1.047965       10212.00    
  5.1131332E-03 -0.4484339       1.053246       10335.00    
  5.1132753E-03 -0.4484339       1.060460       10335.00    
  5.1133791E-03 -0.4484339       1.065741       10458.00    
  5.1135211E-03 -0.4484339       1.072954       10458.00    
  5.1136250E-03 -0.4484339       1.078235       10581.00    
  5.1137670E-03 -0.4484339       1.085449       10581.00    
  5.1138708E-03 -0.4484339       1.090729       10704.00    
  5.1140129E-03 -0.4484339       1.097943       10704.00    
  5.1141167E-03 -0.4484339       1.103224       10827.00    
  5.1142587E-03 -0.4484339       1.110437       10827.00    
  5.1143626E-03 -0.4484339       1.115718       10950.00    
  5.1145046E-03 -0.4484339       1.122931       10950.00    
  5.1146084E-03 -0.4484339       1.128212       11073.00    
  5.1147505E-03 -0.4484339       1.135425       11073.00    
  5.1148543E-03 -0.4484339       1.140706       11196.00    
  5.1149963E-03 -0.4484339       1.147919       11196.00    
  5.1151002E-03 -0.4484339       1.153200       11319.00    
  5.1152422E-03 -0.4484339       1.160413       11319.00    
  5.1153461E-03 -0.4484339       1.165694       11442.00    
  5.1154881E-03 -0.4484339       1.172907       11442.00    
  5.1155919E-03 -0.4484339       1.178188       11565.00    
  5.1157339E-03 -0.4484339       1.185401       11565.00    
  5.1158378E-03 -0.4484339       1.190682       11688.00    
